raw_ID,unique_hunter_ID,data_type,id_chasseur,village,religion,niveau_etudes,activite_1,temps_chasseur,frequence_chasse,duree,mois,periode_chasse,base_chasse,detail_base_chasse,distance_lieu_chasse_hr,type_chasse,strategie_primaire,strategie_chasse,type_fleches,type_pieges,nombre_pieges,depenses_nourritoure,depenses_transport,depenses_utiles_chasse,depenses_location,depenses_cartuches,nombre_personnes,nombre_membre_famille,nombre_amis,nombre_personnes_inconnues,especes_cible,detail_especes_cible,estiamtion_succes_chasse,autres_activites,detail_autres_activites,succes_chasse_opinion,especes_chassees,detail_especes_chasses,Nbr_Canivores,Nbr_pangolin,Nbr_Reptiles,Nbr_small_ungulates,Nbr_average_ungulates,Nbr_large_ungulates,Nbr_primates,Nbr_hogs,Nbr_rodent,Nbr_bird,Nbr_autres,Nbr_Tot_Ani,Kg_Canivores,Kg_pangolin,Kg_Reptiles,Kg_small_ungulates,Kg_average_ungulates,Kg_large_ungulates,Kg_primates,Kg_hogs,kg_rodent,Kg_bird,Kg_autres,Kg_Tot_Ani,CPUE_animal_duree,CPUE_kg_all_duree,CPUE_ungulates,CPUE_small_ungulates,CPUE_average_ungulates,CPUE_large_ungulates,CPUE_hogs,CPUE_primates,CPUE_rodent,CPUE_Reptiles,CPUE_autres
384,5_16,Q4,16,5,catholique,primaire,1,15,0.354,1,9,jour,campement_permanent,,0.75,individuelle,autre,autre,,,1,0,0,0,0,0,0,0,0,0,,,,non,,oui,oiseaux,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.145,0,1.145,1,1.145,0,0,0,0,0,0,0,0,1.145
385,5_16,Q4,16,5,protestant,secondaire,1,18,0.354,1,9,jour,campement_permanent,,0.75,individuelle,autre,autre,,,1,0,0,0,0,0,0,0,0,0,,,,non,,oui,oiseaux,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.145,0,1.145,1,1.145,0,0,0,0,0,0,0,0,1.145
386,5_16,Q4,16,5,catholique,primaire,1,15,0.354,1,7,nuit,village,bolaokanga,1.5,individuelle,arc&fleches,arc&fleches,makula,,3,0,0,0,0,0,0,0,0,0,,,,non,,oui,petitsongules,,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,12.05586375,0,0,0,0,0,0,0,12.05586375,4,12.05586375,12.05586375,12.05586375,0,0,0,0,0,0,0
387,5_16,Q4,16,5,protestant,secondaire,1,18,0.354,1,7,nuit,village,bolaokanga,1.5,individuelle,arc&fleches,arc&fleches,makula,,3,0,0,0,0,0,0,0,0,0,,,,non,,oui,petitsongules,,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,12.05586375,0,0,0,0,0,0,0,12.05586375,4,12.05586375,12.05586375,12.05586375,0,0,0,0,0,0,0
388,5_16,Q4,16,5,catholique,primaire,1,15,0.354,0.5,2,les_deux,village,mbungusani,1,individuelle,fusil,fusil,,,0,0,0,0,0,0,0,0,0,0,NA,seul,NA,non,,oui,singes,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.636750903,0,0,0,0,4.636750903,2,9.273501805,0,0,0,0,0,9.273501805,0,0,0
389,5_16,Q4,16,5,protestant,secondaire,1,18,0.354,0.5,2,les_deux,village,mbungusani,1,individuelle,fusil,fusil,,,0,0,0,0,0,0,0,0,0,0,NA,seul,NA,non,,oui,singes,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.636750903,0,0,0,0,4.636750903,2,9.273501805,0,0,0,0,0,9.273501805,0,0,0
391,5_17,Q4,17,5,autre,aucune,1,17,0.354,1,9,nuit,village,,2,individuelle,arc&fleches,arc&fleches,bosiki,,2,0,0,0,0,0,0,0,0,0,,,,non,,oui,autres,crocodile,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.86,0,0,0,0,0,0,0,0,3.86,1,3.86,0,0,0,0,0,0,0,3.86,0
392,5_17,Q4,17,5,autre,aucune,1,17,0.354,0.5,10,jour,village,ikeletoma,1,individuelle,pieges,arc&fleches_pieges,bosiki,cable_nylon,NA,0,0,0,0,0,0,0,0,0,,,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,5_17,Q4,17,5,autre,aucune,1,17,0.354,1,12,nuit,village,mayankawo,1,individuelle,arc&fleches,arc&fleches,bosiki,,1,0,0,0,0,0,0,0,0,0,,,,non,,oui,petitsongules,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,1,3.013965937,3.013965937,3.013965937,0,0,0,0,0,0,0
394,5_18,Q4,18,5,protestant,primaire,1,20,0.354,1,9,les_deux,campement_permanent,,1,individuelle,autre,autre,,,1,0,0,0,0,0,0,0,0,0,,,,non,,oui,autres,crocodile,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.86,0,0,0,0,0,0,0,0,3.86,1,3.86,0,0,0,0,0,0,0,3.86,0
395,5_18,Q4,18,5,musulman,secondaire,1,17,0.354,1,9,les_deux,campement_permanent,,1,individuelle,autre,autre,,,1,0,0,0,0,0,0,0,0,0,,,,non,,oui,autres,crocodile,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.86,0,0,0,0,0,0,0,0,3.86,1,3.86,0,0,0,0,0,0,0,3.86,0
396,5_18,Q4,18,5,protestant,primaire,1,20,0.354,14,12,les_deux,village,mbungusani,4,individuelle,autre,autre,,,NA,0,0,0,0,0,0,0,0,0,,,,pfnl,mayebo,oui,autres,crocodile_nain,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.86,0,0,0,0,0,0,0,0,3.86,0.071428571,0.275714286,0,0,0,0,0,0,0,0.275714286,0
397,5_18,Q4,18,5,musulman,secondaire,1,17,0.354,14,12,les_deux,village,mbungusani,4,individuelle,autre,autre,,,NA,0,0,0,0,0,0,0,0,0,,,,pfnl,mayebo,oui,autres,crocodile_nain,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.86,0,0,0,0,0,0,0,0,3.86,0.071428571,0.275714286,0,0,0,0,0,0,0,0.275714286,0
398,5_19,Q4,19,5,autre,secondaire,0,11,0.354,1,12,les_deux,village,mbungusani,2,individuelle,pieges,pieges,,cable,200,0,0,0,0,0,0,0,0,0,,il_etait_seul,,non,,oui,rongeurs,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.992869081,0,0,1.992869081,1,1.992869081,0,0,0,0,0,0,1.992869081,0,0
399,5_19,Q4,19,5,autre,secondaire,0,11,0.354,0.5,4,les_deux,village,mbungusani,1,individuelle,pieges,pieges,,cable,30,0,0,0,0,0,0,0,0,0,NA,seul,NA,non,,oui,autres,reptile,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.86,0,0,0,0,0,0,0,0,3.86,2,7.72,0,0,0,0,0,0,0,7.72,0
400,5_19,Q4,19,5,autre,secondaire,0,11,0.354,2,12,les_deux,village,mbungusani,3,individuelle,pieges,pieges,,nylon,50,0,0,0,0,0,0,0,0,0,,seul,,non,,oui,rongeurs,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.992869081,0,0,1.992869081,0.5,0.99643454,0,0,0,0,0,0,0.99643454,0,0
401,5_2,Q4,2,5,protestant,primaire,1,6,0.354,1,7,nuit,village,lolou,0.4,collective,fusil,fusil_arc&fleches,bosiki,,3,0,0,0,0,0,2,2,0,0,,,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,5_2,Q4,2,5,protestant,primaire,1,6,0.354,1,7,nuit,village,nzela_ya_landu,1.5,individuelle,arc&fleches,arc&fleches,makula,,2,0,0,0,0,0,0,0,0,0,,,,non,,oui,ongulesmoyens,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.679967,0,0,0,0,0,0,10.679967,1,10.679967,10.679967,0,10.679967,0,0,0,0,0,0
403,5_2,Q4,2,5,protestant,primaire,1,6,0.354,1,6,jour,village,,1,individuelle,fusil,arc&fleches_fusil,bosiki,,3,0,0,0,0,0,0,0,0,0,,,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,5_2,Q4,2,5,protestant,primaire,1,6,0.354,1,7,nuit,village,,1,collective,arc&fleches,arc&fleches,5,,NA,0,0,0,0,0,7,4,2,1,,bobo,,non,,oui,petitsongules_ongulesmoyens,,0,0,0,4,1,0,0,0,0,0,0,5,0,0,0,12.05586375,10.679967,0,0,0,0,0,0,22.73583074,5,22.73583074,22.73583074,12.05586375,10.679967,0,0,0,0,0,0
405,5_2,Q4,2,5,protestant,primaire,1,6,0.354,1,7,nuit,village,nkulupa_yatongo,1,individuelle,fusil,arc&fleches_fusil,bosiki,,2,0,0,0,0,0,0,0,0,0,,,,peche,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,5_2,Q4,2,5,protestant,primaire,1,6,0.354,1,7,nuit,village,topanzo,2,collective,arc&fleches,arc&fleches,2,,NA,0,0,0,0,0,5,4,NA,2,,,,non,,oui,petitsongules,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,1,3.013965937,3.013965937,3.013965937,0,0,0,0,0,0,0
408,5_20,Q4,20,5,protestant,secondaire,1,22,0.354,1,2,les_deux,village,mbungusani,2,collective,arc&fleches,arc&fleches,makula,,2,0,0,0,0,0,2,0,1,0,NA,ils_taient_deux,NA,non,,oui,petitsongules,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,1,3.013965937,3.013965937,3.013965937,0,0,0,0,0,0,0
409,5_20,Q4,20,5,protestant,secondaire,1,22,0.354,0.5,1,les_deux,village,mbungusani,1,individuelle,pieges,pieges,,nylon,80,0,0,0,0,0,0,0,0,0,,seul,,non,,oui,rongeurs,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.992869081,0,0,1.992869081,2,3.985738162,0,0,0,0,0,0,3.985738162,0,0
410,5_20,Q4,20,5,protestant,secondaire,1,22,0.354,0.5,1,jour,village,mbungusani,0.5,individuelle,pieges,pieges,,nylon,13,0,0,0,0,0,0,0,0,0,,_seul,,non,,oui,rongeurs,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.992869081,0,0,1.992869081,2,3.985738162,0,0,0,0,0,0,3.985738162,0,0
411,5_20,Q4,20,5,protestant,secondaire,1,22,0.354,1,9,jour,village,,2,individuelle,fusil,fusil,,,1,0,0,0,0,0,0,0,0,0,,,,non,,oui,petitsongules,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,1,3.013965937,3.013965937,3.013965937,0,0,0,0,0,0,0
412,5_20,Q4,20,5,protestant,secondaire,1,22,0.354,1,3,les_deux,village,mbungusani,1,individuelle,pieges,pieges,,cable,70,0,0,0,0,0,0,0,0,0,NA,seul,NA,non,,oui,petitsongules,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,1,3.013965937,3.013965937,3.013965937,0,0,0,0,0,0,0
413,5_20,Q4,20,5,protestant,secondaire,1,22,0.354,1,10,nuit,village,bokwakinda,2.5,individuelle,fusil,arc&fleches_fusil,bosiki,,2,0,0,0,0,0,1,1,0,0,,,,non,,oui,petitsongules,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,1,3.013965937,3.013965937,3.013965937,0,0,0,0,0,0,0
414,5_21,Q4,21,5,autre,primaire,1,13,0.354,1,9,jour,village,,1,individuelle,fusil,arc&fleches_fusil,bosiki,,2,0,0,0,0,0,0,0,0,0,,,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,5_21,Q4,21,5,autre,primaire,1,13,0.354,1,10,nuit,village,besamba,3,individuelle,fusil,fusil_arc&fleches,bosiki,,3,0,0,0,0,5000,1,0,1,0,,,,non,,oui,ongulesmoyens,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.679967,0,0,0,0,0,0,10.679967,1,10.679967,10.679967,0,10.679967,0,0,0,0,0,0
417,5_21,Q4,21,5,autre,primaire,1,13,0.354,0.5,10,jour,village,,0.2,individuelle,pieges,pieges,,cable_nylon,NA,0,0,0,0,0,0,0,0,0,,,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,5_21,Q4,21,5,autre,primaire,1,13,0.354,3,10,les_deux,campement_temporaire,,2,individuelle,fusil,fusil,,,11,0,0,0,0,0,0,0,0,0,,,,non,,oui,grandsongules_singes,,0,0,0,0,0,2,3,0,0,0,0,5,0,0,0,0,0,48.69,13.91025271,0,0,0,0,62.60025271,1.666666667,20.8667509,48.69,0,0,16.23,0,4.636750903,0,0,0
419,5_21,Q4,21,5,autre,primaire,1,13,0.354,3,3,les_deux,campement_permanent,,2,collective,filet,filets,,,7,0,0,0,0,0,2,0,1,0,NA,avec_un_ami,NA,non,,oui,autres,tortue_d'eau,0,0,2,0,0,0,0,0,0,0,0,2,0,0,7.72,0,0,0,0,0,0,0,0,7.72,0.666666667,2.573333333,0,0,0,0,0,0,0,2.573333333,0
420,5_21,Q4,21,5,autre,primaire,1,13,0.354,1,10,les_deux,campement_permanent,,2,individuelle,fusil,fusil,,,1,0,0,0,0,0,0,0,0,0,,,,non,,oui,singes,,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,41.73075812,0,0,0,0,41.73075812,9,41.73075812,0,0,0,0,0,41.73075812,0,0,0
421,5_22,Q4,22,5,autre,aucune,1,10,0.354,1,3,les_deux,village,mbungusani,1,individuelle,autre,autre,,,2,0,0,0,0,0,0,0,0,0,NA,seul,NA,non,,oui,autres,petit_pangolin,0,1,0,0,0,0,0,0,0,0,1,2,0,1.511363636,0,0,0,0,0,0,0,0,1.195652174,2.70701581,1,2.70701581,0,0,0,0,0,0,0,0,2.70701581
422,5_23,Q4,23,5,protestant,secondaire,1,3,0.354,0.5,2,jour,village,mbungusani,0.5,individuelle,autre,autre,,,2,0,0,0,0,0,0,0,0,0,NA,_seul,NA,non,,oui,singes,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.636750903,0,0,0,0,4.636750903,2,9.273501805,0,0,0,0,0,9.273501805,0,0,0
424,5_24,Q4,24,5,catholique,primaire,1,2,0.354,0.5,1,les_deux,village,mbungusani,2,individuelle,arc&fleches,arc&fleches,makula,,4,0,0,0,0,0,0,0,0,0,,,,non,,oui,petitsongules,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,2,6.027931873,3.013965937,6.027931873,0,0,0,0,0,0,0
425,5_24,Q4,24,5,autre,secondaire,1,26,0.354,0.5,1,les_deux,village,mbungusani,2,individuelle,arc&fleches,arc&fleches,makula,,4,0,0,0,0,0,0,0,0,0,,,,non,,oui,petitsongules,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,2,6.027931873,3.013965937,6.027931873,0,0,0,0,0,0,0
426,5_24,Q4,24,5,catholique,primaire,1,2,0.354,1,12,jour,village,bolaokanga,2,individuelle,fusil,fusil,,,1,0,0,0,5000,10000,1,1,0,0,,,,peche,,oui,singes,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.636750903,0,0,0,0,4.636750903,1,4.636750903,0,0,0,0,0,4.636750903,0,0,0
427,5_24,Q4,24,5,autre,secondaire,1,26,0.354,1,12,jour,village,bolaokanga,2,individuelle,fusil,fusil,,,1,0,0,0,5000,10000,1,1,0,0,,,,peche,,oui,singes,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.636750903,0,0,0,0,4.636750903,1,4.636750903,0,0,0,0,0,4.636750903,0,0,0
428,5_24,Q4,24,5,catholique,primaire,1,2,0.354,0.5,1,les_deux,village,mbungusani,1,individuelle,fusil,fusil,,,0,0,0,0,0,0,0,0,0,0,,seul,,non,,oui,petitsongules,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,2,6.027931873,3.013965937,6.027931873,0,0,0,0,0,0,0
429,5_24,Q4,24,5,autre,secondaire,1,26,0.354,0.5,1,les_deux,village,mbungusani,1,individuelle,fusil,fusil,,,0,0,0,0,0,0,0,0,0,0,,seul,,non,,oui,petitsongules,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,2,6.027931873,3.013965937,6.027931873,0,0,0,0,0,0,0
430,5_24,Q4,24,5,catholique,primaire,1,2,0.354,2,3,les_deux,village,seul,2,individuelle,filet,filets,,,0,0,0,0,0,0,0,0,0,0,NA,,NA,non,,oui,autres,tortue,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.86,0,0,0,0,0,0,0,0,3.86,0.5,1.93,0,0,0,0,0,0,0,1.93,0
431,5_24,Q4,24,5,autre,secondaire,1,26,0.354,2,3,les_deux,village,seul,2,individuelle,filet,filets,,,0,0,0,0,0,0,0,0,0,0,NA,,NA,non,,oui,autres,tortue,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.86,0,0,0,0,0,0,0,0,3.86,0.5,1.93,0,0,0,0,0,0,0,1.93,0
432,5_27,Q4,27,5,protestant,primaire,1,35,0.354,1,1,les_deux,village,mbungusani,1,individuelle,fusil,fusil,,,1,0,0,0,4000,15000,0,0,NA,0,,_seul,,non,,oui,grandsongules,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24.345,0,0,0,0,0,24.345,1,24.345,24.345,0,0,24.345,0,0,0,0,0
433,5_27,Q4,27,5,protestant,primaire,1,35,0.354,1,1,les_deux,village,mbungusani,1,individuelle,fusil,fusil,,,1,0,0,0,5000,15000,0,0,0,0,,seul,,non,,oui,petitsongules,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,1,3.013965937,3.013965937,3.013965937,0,0,0,0,0,0,0
434,5_3,Q4,3,5,protestant,secondaire,1,50,0.354,6,6,jour,campement_permanent,,2.5,individuelle,pieges,filets_pieges,,ndobo,NA,0,0,0,0,0,0,0,0,0,,,,peche,,oui,autres,tortue_marine,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.86,0,0,0,0,0,0,0,0,3.86,0.166666667,0.643333333,0,0,0,0,0,0,0,0.643333333,0
435,5_3,Q4,3,5,protestant,secondaire,1,50,0.354,0.5,2,les_deux,village,mbungusani,2,individuelle,pieges,pieges,,cable,35,0,0,0,0,0,0,0,0,0,NA,seul,NA,non,,oui,grandsongules,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24.345,0,0,0,0,0,24.345,2,48.69,24.345,0,0,48.69,0,0,0,0,0
436,5_3,Q4,3,5,protestant,secondaire,1,50,0.354,1,7,nuit,village,bokanga,2,collective,arc&fleches,arc&fleches,makula,,5,0,0,0,0,0,5,NA,NA,2,,,,non,,oui,rongeurs,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.992869081,0,0,1.992869081,1,1.992869081,0,0,0,0,0,0,1.992869081,0,0
437,5_3,Q4,3,5,protestant,secondaire,1,50,0.354,1,7,jour,village,,1,individuelle,fusil,fusil,,,1,0,0,0,0,0,0,0,0,0,,,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,5_3,Q4,3,5,protestant,secondaire,1,50,0.354,1,6,jour,village,ampantondo,1,individuelle,fusil,fusil,,,1,0,0,0,0,0,1,0,0,0,,,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,5_3,Q4,3,5,protestant,secondaire,1,50,0.354,3,12,nuit,campement_temporaire,,1,collective,arc&fleches,arc&fleches,bosiki,,3,0,0,0,0,0,3,2,1,0,,,,non,,oui,petitsongules_grandsongules,,0,0,0,3,0,1,0,0,0,0,0,4,0,0,0,9.04189781,0,24.345,0,0,0,0,0,33.38689781,1.333333333,11.12896594,33.38689781,3.013965937,0,8.115,0,0,0,0,0
441,5_3,Q4,3,5,protestant,secondaire,1,50,0.354,0.5,10,jour,village,mayankawo,1,individuelle,fusil,fusil,,,1,0,0,0,0,0,0,0,0,0,,,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,5_3,Q4,3,5,protestant,secondaire,1,50,0.354,1,11,jour,village,mayankawo,0.75,individuelle,pieges,pieges,,nylon,1,0,0,0,0,0,0,0,0,0,,,,non,,oui,rongeurs,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.992869081,0,0,1.992869081,1,1.992869081,0,0,0,0,0,0,1.992869081,0,0
443,5_3,Q4,3,5,protestant,secondaire,1,50,0.354,1,11,jour,village,mayankawo,0.75,individuelle,pieges,pieges,,nylon,1,0,0,0,0,0,0,0,0,0,,,,non,,oui,petitsongules,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,1,3.013965937,3.013965937,3.013965937,0,0,0,0,0,0,0
445,5_4,Q4,4,5,autre,primaire,1,38,0.283,0.5,1,les_deux,village,mbungusani,0.75,individuelle,pieges,pieges,,nylon,58,0,0,0,0,0,0,0,NA,0,,_seul,,pfnl,champignon,oui,rongeurs,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.992869081,0,0,1.992869081,2,3.985738162,0,0,0,0,0,0,3.985738162,0,0
446,5_4,Q4,4,5,autre,primaire,1,38,0.283,0.5,10,jour,village,mayankawo,1,individuelle,fusil,fusil,,,1,0,0,0,0,0,1,1,0,0,,,,non,,oui,singes,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.636750903,0,0,0,0,4.636750903,2,9.273501805,0,0,0,0,0,9.273501805,0,0,0
447,5_4,Q4,4,5,autre,primaire,1,38,0.283,0.5,12,les_deux,village,mbungusani,2,individuelle,pieges,pieges,,cable,55,0,0,0,0,0,0,0,0,0,,rien,,non,,oui,grandsongules,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24.345,0,0,0,0,0,24.345,2,48.69,24.345,0,0,48.69,0,0,0,0,0
448,5_4,Q4,4,5,autre,primaire,1,38,0.283,1,1,les_deux,village,mbungusani,2,individuelle,arc&fleches,arc&fleches,makula,,5,0,0,0,0,0,0,0,0,0,,seul,,non,,oui,petitsongules,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,1,3.013965937,3.013965937,3.013965937,0,0,0,0,0,0,0
449,5_4,Q4,4,5,autre,primaire,1,38,0.283,1,7,jour,village,mpumba,2,collective,pieges,pieges_arc&fleches_fusil,bosiki,cable,NA,0,0,20000,0,0,2,2,NA,NA,,ce_sont_des_porteurs,,non,,oui,sangliers,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19.09350649,0,0,0,19.09350649,1,19.09350649,19.09350649,0,0,0,19.09350649,0,0,0,0
451,5_4,Q4,4,5,autre,primaire,1,38,0.283,1,12,les_deux,village,mbungusani,2.5,individuelle,fusil,fusil,,,1,0,0,0,5000,5500,0,0,0,0,,,,non,,oui,singes,,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,9.273501805,0,0,0,0,9.273501805,2,9.273501805,0,0,0,0,0,9.273501805,0,0,0
452,5_5,Q4,5,5,autre,primaire,1,18,0.99,1,7,nuit,village,bokanga,2,collective,arc&fleches,arc&fleches,makula,,NA,0,0,0,0,0,5,NA,NA,2,,,,non,,oui,rongeurs,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.992869081,0,0,1.992869081,1,1.992869081,0,0,0,0,0,0,1.992869081,0,0
453,5_5,Q4,5,5,autre,primaire,1,18,0.99,0.5,12,les_deux,village,mbungusani,2,individuelle,pieges,pieges,,cable,150,0,0,0,0,0,0,0,0,0,,,,non,,oui,singes,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.636750903,0,0,0,0,4.636750903,2,9.273501805,0,0,0,0,0,9.273501805,0,0,0
454,5_5,Q4,5,5,autre,primaire,1,18,0.99,1,7,nuit,village,lolou,0.4,collective,arc&fleches,arc&fleches,bosiki,,3,0,0,1500,0,0,2,2,0,0,,,,non,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,5_5,Q4,5,5,autre,primaire,1,18,0.99,1,7,nuit,village,topanzo,2,collective,arc&fleches,arc&fleches,5,,NA,0,0,0,0,0,5,NA,NA,2,,,,non,,oui,petitsongules,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.013965937,0,0,0,0,0,0,0,3.013965937,1,3.013965937,3.013965937,3.013965937,0,0,0,0,0,0,0
456,5_5,Q4,5,5,autre,primaire,1,18,0.99,0.5,12,les_deux,village,mbungusani,2,individuelle,fusil,fusil,,,2,0,0,0,3000,5500,0,NA,NA,NA,,,,non,,oui,singes,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.636750903,0,0,0,0,4.636750903,2,9.273501805,0,0,0,0,0,9.273501805,0,0,0
457,5_6,Q4,6,5,autre,secondaire,1,18,0.354,1,1,jour,village,,2,NA,pieges,pieges_arc&fleches,makula,cable_nylon,NA,0,0,0,0,0,NA,0,0,0,,,,non,,oui,ongulesmoyens,,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,21.35993399,0,0,0,0,0,0,21.35993399,#VALUE!,21.35993399,21.35993399,0,21.35993399,0,0,0,0,0,0
458,5_6,Q4,6,5,autre,secondaire,1,18,0.354,1,9,jour,village,,1,individuelle,pieges,pieges_autre,,cable,NA,0,0,0,0,0,0,0,0,0,,,,agriculture,,non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,5_6,Q4,6,5,autre,secondaire,1,18,0.354,0.5,4,les_deux,village,mbungusani,1,individuelle,autre,autre,,,2,0,0,0,0,0,0,0,0,0,NA,seul,NA,non,,oui,autres,reptile,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.86,0,0,0,0,0,0,0,0,3.86,2,7.72,0,0,0,0,0,0,0,7.72,0
460,5_6,Q4,6,5,autre,secondaire,1,18,0.354,1,7,jour,village,mbendembende,1,individuelle,pieges,pieges_arc&fleches,bosiki,cable,NA,0,0,0,0,0,0,0,0,0,,,,non,,oui,autres,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.195652174,1.195652174,1,1.195652174,0,0,0,0,0,0,0,0,1.195652174
